511439;  Holisa;606;Lucenec;600;Banskobystricky;
511463;  Jelsovec;606;Lucenec;600;Banskobystricky;
511480;  Kalonda;606;Lucenec;600;Banskobystricky;
511374;  Kotmanova;606;Lucenec;600;Banskobystricky;
511528;  Lehotka;606;Lucenec;600;Banskobystricky;
511536;  Lentvora;606;Lucenec;600;Banskobystricky;
511544;  Lipovany;606;Lucenec;600;Banskobystricky;
511552;  Lovinobana;606;Lucenec;600;Banskobystricky;
511561;  Luborec;606;Lucenec;600;Banskobystricky;
511218;  Lucenec;606;Lucenec;600;Banskobystricky;
511579;  Lupoc;606;Lucenec;600;Banskobystricky;
511609;  Maskova;606;Lucenec;600;Banskobystricky;
580309;  Mikusovce;606;Lucenec;600;Banskobystricky;
511625;  Mucin;606;Lucenec;600;Banskobystricky;
511641;  Mytna;606;Lucenec;600;Banskobystricky;
511668;  NitranadIplom;606;Lucenec;600;Banskobystricky;
511692;  PanickeDravce;606;Lucenec;600;Banskobystricky;
511706;  Pila;606;Lucenec;600;Banskobystricky;
511722;  Ples;606;Lucenec;600;Banskobystricky;
511749;  Podrecany;606;Lucenec;600;Banskobystricky;
511757;  Polichno;606;Lucenec;600;Banskobystricky;
511773;  Praha;606;Lucenec;600;Banskobystricky;
511781;  Prsa;606;Lucenec;600;Banskobystricky;
511790;  Radzovce;606;Lucenec;600;Banskobystricky;
511803;  Rapovce;606;Lucenec;600;Banskobystricky;
511811;  Ratka;606;Lucenec;600;Banskobystricky;
511838;  Ruzina;606;Lucenec;600;Banskobystricky;
511846;  StaraHalic;606;Lucenec;600;Banskobystricky;
511854;  Savol;606;Lucenec;600;Banskobystricky;
511862;  SiatorskaBukovinka;606;Lucenec;600;Banskobystricky;
511871;  Sid;606;Lucenec;600;Banskobystricky;
511897;  Surice;606;Lucenec;600;Banskobystricky;
511901;  Tocnica;606;Lucenec;600;Banskobystricky;
511919;  Tomasovce;606;Lucenec;600;Banskobystricky;
511927;  Trebelovce;606;Lucenec;600;Banskobystricky;
557340;  Trenc;606;Lucenec;600;Banskobystricky;
511943;  Tuhar;606;Lucenec;600;Banskobystricky;
511994;  VelkanadIplom;606;Lucenec;600;Banskobystricky;
512010;  VelkeDravce;606;Lucenec;600;Banskobystricky;
557307;  Vidina;606;Lucenec;600;Banskobystricky;
511269;  Breznicka;607;Poltar;600;Banskobystricky;
511315;  Cinobana;607;Poltar;600;Banskobystricky;
511340;  CeskeBrezovo;607;Poltar;600;Banskobystricky;
557323;  Dubakovo;607;Poltar;600;Banskobystricky;
511447;  Hradiste;607;Poltar;600;Banskobystricky;
514900;  HrnciarskaVes;607;Poltar;600;Banskobystricky;
514918;  HrnciarskeZaluzany;607;Poltar;600;Banskobystricky;
511471;  Kalinovo;607;Poltar;600;Banskobystricky;
511498;  KokavanadRimavicou;607;Poltar;600;Banskobystricky;
511501;  Krna;607;Poltar;600;Banskobystricky;
511595;  Malinec;607;Poltar;600;Banskobystricky;
511617;  Mladzovo;607;Poltar;600;Banskobystricky;
511676;  NoveHony;606;Lucenec;600;Banskobystricky;
511684;  Ozdin;607;Poltar;600;Banskobystricky;
511714;  Pincina;606;Lucenec;600;Banskobystricky;
511765;  Poltar;607;Poltar;600;Banskobystricky;
511820;  Rovnany;607;Poltar;600;Banskobystricky;
515515;  Selce;607;Poltar;600;Banskobystricky;
515591;  Susany;607;Poltar;600;Banskobystricky;
511889;  Soltyska;607;Poltar;600;Banskobystricky;
511978;  Uhorske;607;Poltar;600;Banskobystricky;
580317;  Utekac;607;Poltar;600;Banskobystricky;
512001;  VelkaVes;607;Poltar;600;Banskobystricky;
582051;  Zlatno;607;Poltar;600;Banskobystricky;
514675;  Drzkovce;608;Revuca;600;Banskobystricky;
